Status,Time,Pitch,Yaw,Roll,Xmin,Ymin,Xmax,Ymax
Pose,20:01:07,3.7734375,11.96875,4.2109375,0.7021484375,0.44970703125,0.9970703125,0.90283203125
Pose,20:01:07,0.94140625,13.25,4.328125,0.70166015625,0.44873046875,0.99951171875,0.90478515625
Pose,20:01:07,4.9921875,13.171875,4.55078125,0.7021484375,0.44873046875,0.9990234375,0.90478515625
Pose,20:01:07,1.4765625,11.546875,4.84765625,0.70166015625,0.4482421875,0.99853515625,0.9033203125
Pose,20:01:07,2.171875,11.359375,3.4453125,0.703125,0.44677734375,0.998046875,0.90283203125
Pose,20:01:07,5.53125,10.15625,3.1015625,0.7041015625,0.4482421875,0.998046875,0.9052734375
Pose,20:01:07,5.3359375,12.75,3.0078125,0.701171875,0.449951171875,0.998046875,0.90234375
Pose,20:01:07,4.7578125,9.625,4.44921875,0.703125,0.44873046875,0.9990234375,0.90283203125
Pose,20:01:07,3.1328125,13.53125,3.92578125,0.7041015625,0.44970703125,0.998046875,0.90380859375
Pose,20:01:07,3.9765625,16.109375,2.97265625,0.7021484375,0.44775390625,0.9990234375,0.90380859375
Pose,20:01:07,6.515625,14.84375,2.07421875,0.70361328125,0.44775390625,0.99951171875,0.90673828125
Pose,20:01:07,2.41796875,17.015625,3.91796875,0.69775390625,0.447265625,0.99853515625,0.90625
Pose,20:01:07,4.359375,14.921875,4.56640625,0.7021484375,0.44482421875,0.9990234375,0.90380859375
Pose,20:01:07,6.515625,15.609375,1.98828125,0.701171875,0.4453125,0.9990234375,0.908203125
Pose,20:01:07,5.8984375,16.734375,3.90234375,0.70166015625,0.44873046875,0.99853515625,0.90478515625
Pose,20:01:07,5.609375,11.984375,3.00390625,0.70458984375,0.44970703125,0.99853515625,0.90576171875
Pose,20:01:07,3.4921875,17.71875,4.4453125,0.7001953125,0.44970703125,0.998046875,0.90380859375
Pose,20:01:07,5.8671875,17.53125,3.234375,0.7041015625,0.44970703125,0.998046875,0.90673828125
Pose,20:01:07,5.5,17.515625,4.22265625,0.7021484375,0.449951171875,1.0,0.904296875
Pose,20:01:07,6.6640625,16.234375,3.62890625,0.705078125,0.4482421875,0.998046875,0.9052734375
Pose,20:01:07,5.515625,16.46875,4.11328125,0.7021484375,0.448486328125,0.9990234375,0.9091796875
Pose,20:01:07,3.6875,17.3125,4.1875,0.7041015625,0.450927734375,0.998046875,0.904296875
Pose,20:01:07,2.0078125,15.453125,4.83984375,0.7041015625,0.44921875,0.9990234375,0.90625
Pose,20:01:07,8.421875,16.78125,1.3203125,0.703125,0.44921875,0.998046875,0.91015625
Pose,20:01:07,4.59375,16.796875,4.203125,0.70556640625,0.44970703125,0.99951171875,0.90576171875
Pose,20:01:07,3.8203125,19.046875,4.20703125,0.705078125,0.447998046875,0.9990234375,0.9052734375
Pose,20:01:07,2.78125,16.1875,3.921875,0.701171875,0.4482421875,0.9990234375,0.90625
Pose,20:01:07,4.1171875,15.765625,4.81640625,0.7021484375,0.450439453125,0.998046875,0.90625
Pose,20:01:07,0.21875,15.3125,3.625,0.7021484375,0.451416015625,0.9970703125,0.9033203125
Pose,20:01:07,5.734375,15.46875,3.19921875,0.701171875,0.449951171875,0.9990234375,0.9033203125
Pose,20:01:08,2.859375,14.296875,4.21875,0.70263671875,0.45068359375,0.99853515625,0.90478515625
Pose,20:01:08,0.59765625,15.203125,4.26171875,0.70068359375,0.44580078125,0.99853515625,0.90673828125
Pose,20:01:08,1.71484375,14.84375,3.48828125,0.70166015625,0.447265625,0.99951171875,0.9052734375
Pose,20:01:08,1.0234375,15.1875,4.23828125,0.7041015625,0.44873046875,0.9990234375,0.90283203125
Pose,20:01:08,3.4140625,13.6875,3.91015625,0.7041015625,0.45166015625,0.9990234375,0.89990234375
Pose,20:01:08,0.83984375,14.71875,3.94921875,0.7001953125,0.451171875,0.9990234375,0.90234375
Pose,20:01:08,-0.5703125,14.09375,4.19140625,0.70068359375,0.44775390625,1.0,0.90478515625
Pose,20:01:08,2.1171875,13.984375,3.7734375,0.70068359375,0.451171875,0.99951171875,0.904296875
Pose,20:01:08,2.53125,11.609375,3.94921875,0.70263671875,0.44873046875,0.99853515625,0.90283203125
Pose,20:01:08,5.203125,13.25,3.51953125,0.703125,0.449951171875,0.998046875,0.904296875
Pose,20:01:08,3.3828125,11.71875,3.171875,0.701171875,0.450927734375,0.9990234375,0.9033203125
Pose,20:01:08,2.27734375,14.6875,3.6953125,0.701171875,0.4453125,0.998046875,0.904296875
Pose,20:01:08,4.375,11.234375,4.07421875,0.705078125,0.451171875,0.9990234375,0.90234375
Pose,20:01:08,3.0625,11.359375,3.1328125,0.703125,0.4462890625,0.9990234375,0.9033203125
Pose,20:01:08,4.046875,14.03125,3.43359375,0.70166015625,0.451171875,0.99951171875,0.90625
Pose,20:01:08,3.6796875,11.390625,3.73828125,0.705078125,0.448974609375,0.9990234375,0.9052734375
Pose,20:01:08,3.0078125,16.15625,3.41015625,0.69921875,0.44384765625,1.0,0.90869140625
Pose,20:01:08,0.65234375,13.890625,4.5390625,0.70166015625,0.447998046875,0.99853515625,0.9033203125
Pose,20:01:08,1.8125,14.046875,4.48046875,0.7041015625,0.448974609375,0.9990234375,0.9052734375
Pose,20:01:08,2.1640625,16.875,3.75390625,0.7001953125,0.44921875,0.998046875,0.9052734375
Pose,20:01:08,2.3203125,15.3125,3.9453125,0.701171875,0.44873046875,0.9990234375,0.90478515625
Pose,20:01:08,6.9296875,12.703125,3.015625,0.7041015625,0.450439453125,0.9990234375,0.9111328125
Pose,20:01:08,5.390625,14.125,4.36328125,0.7041015625,0.4501953125,0.998046875,0.908203125
Pose,20:01:08,4.9609375,14.15625,3.6328125,0.7041015625,0.44970703125,1.0,0.90673828125
Pose,20:01:08,4.0234375,15.046875,3.04296875,0.701171875,0.44921875,0.9990234375,0.908203125
Pose,20:01:08,1.9609375,13.796875,4.4296875,0.7041015625,0.447265625,0.9990234375,0.90234375
Pose,20:01:08,0.703125,13.859375,3.73828125,0.70166015625,0.44775390625,0.99853515625,0.90380859375
Pose,20:01:08,2.7890625,9.859375,3.8984375,0.703125,0.449462890625,1.0,0.904296875
Pose,20:01:08,1.69921875,16.09375,3.140625,0.7021484375,0.44921875,0.9990234375,0.90234375
Pose,20:01:08,5.0703125,13.828125,4.7421875,0.703125,0.4501953125,0.9990234375,0.9052734375
Pose,20:01:09,5.015625,12.359375,3.16796875,0.7041015625,0.4501953125,0.998046875,0.90234375
Pose,20:01:09,2.05859375,12.09375,4.17578125,0.70361328125,0.44921875,0.99853515625,0.904296875
Pose,20:01:09,2.5,8.984375,3.95703125,0.70458984375,0.44873046875,0.99951171875,0.90283203125
Pose,20:01:09,1.08203125,12.28125,3.85546875,0.7021484375,0.44921875,0.9970703125,0.904296875
Pose,20:01:09,4.2734375,7.70703125,3.79296875,0.70703125,0.44580078125,1.0,0.90576171875
Pose,20:01:09,5.484375,8.65625,3.96875,0.7060546875,0.448486328125,0.9990234375,0.904296875
Pose,20:01:09,2.671875,11.921875,3.375,0.703125,0.4453125,0.9990234375,0.90625
Pose,20:01:09,5.1953125,14.515625,4.15234375,0.70263671875,0.443359375,1.0,0.9072265625
Pose,20:01:09,3.3203125,14.6875,3.37109375,0.70068359375,0.4501953125,0.99951171875,0.9033203125
Pose,20:01:09,3.21875,12.875,3.953125,0.701171875,0.448974609375,0.9990234375,0.90234375
Pose,20:01:09,1.671875,9.046875,3.7421875,0.701171875,0.44580078125,0.9990234375,0.90185546875
Pose,20:01:09,1.20703125,14.609375,3.8125,0.69921875,0.44873046875,0.998046875,0.90478515625
Pose,20:01:09,5.0703125,14.9375,3.3515625,0.70166015625,0.4482421875,0.99951171875,0.9072265625
Pose,20:01:09,1.15625,9.65625,3.1640625,0.7041015625,0.4482421875,0.9990234375,0.90234375
Pose,20:01:09,4.0625,14.140625,3.37109375,0.70263671875,0.44921875,0.99951171875,0.9052734375
Pose,20:01:09,1.3671875,15.125,3.4921875,0.70068359375,0.4482421875,0.99951171875,0.90234375
Pose,20:01:09,2.19140625,9.34375,3.36328125,0.703125,0.44775390625,0.998046875,0.90283203125
Pose,20:01:09,1.9921875,17.546875,4.19140625,0.69921875,0.44775390625,0.998046875,0.90576171875
Pose,20:01:09,2.3359375,6.33203125,3.37890625,0.70458984375,0.44921875,0.99853515625,0.904296875
Pose,20:01:09,2.1015625,7.61328125,3.47265625,0.703125,0.4462890625,1.0,0.9052734375
Pose,20:01:09,1.94140625,13.3125,3.96484375,0.70068359375,0.4501953125,0.99951171875,0.90625
Pose,20:01:09,4.6640625,12.46875,3.12109375,0.70263671875,0.44921875,0.99853515625,0.90625
Pose,20:01:09,6.4296875,13.53125,2.5234375,0.7021484375,0.453369140625,0.998046875,0.904296875
Pose,20:01:09,2.55078125,14.140625,4.65625,0.7021484375,0.44677734375,0.9990234375,0.90673828125
Pose,20:01:09,2.58984375,12.09375,3.8046875,0.70361328125,0.450927734375,0.99853515625,0.90234375
Pose,20:01:09,2.4921875,9.6875,4.09375,0.69970703125,0.449462890625,0.99853515625,0.9033203125
Pose,20:01:09,2.8828125,13.28125,4.6484375,0.70263671875,0.44775390625,0.99853515625,0.90380859375
Pose,20:01:09,3.5546875,11.640625,3.40234375,0.701171875,0.4541015625,0.9990234375,0.9072265625
Pose,20:01:09,4.96875,14.1875,3.1328125,0.7021484375,0.451171875,0.998046875,0.9052734375
Pose,20:01:09,4.1015625,11.265625,3.84765625,0.7021484375,0.44873046875,0.998046875,0.90283203125
Pose,20:01:10,1.85546875,12.953125,3.4375,0.7001953125,0.450439453125,0.998046875,0.90234375
Pose,20:01:10,4.3515625,8.625,3.70703125,0.7041015625,0.45068359375,0.9990234375,0.90478515625
Pose,20:01:10,2.55078125,12.109375,3.94921875,0.70263671875,0.44970703125,0.99853515625,0.90380859375
Pose,20:01:10,3.9609375,11.53125,3.25390625,0.69970703125,0.4521484375,0.99853515625,0.90234375
Pose,20:01:10,3.59375,9.4375,2.44921875,0.701171875,0.451416015625,0.998046875,0.9033203125
Pose,20:01:10,3.4609375,10.703125,2.80078125,0.7041015625,0.448974609375,0.998046875,0.904296875
Pose,20:01:10,4.2109375,11.5,2.5,0.703125,0.44921875,0.998046875,0.908203125
Pose,20:01:10,4.8671875,16.859375,2.83203125,0.7001953125,0.447509765625,0.998046875,0.908203125
Pose,20:01:10,7.125,18.109375,3.0859375,0.70068359375,0.4521484375,0.99755859375,0.9052734375
Pose,20:01:10,6.5078125,12.828125,2.64453125,0.705078125,0.44873046875,0.9970703125,0.90771484375
Pose,20:01:10,6.703125,13.78125,1.74609375,0.70361328125,0.445068359375,0.99755859375,0.912109375
Pose,20:01:10,4.9609375,14.046875,3.21875,0.703125,0.446044921875,0.9990234375,0.9052734375
Pose,20:01:10,7.140625,13.546875,1.7734375,0.705078125,0.4462890625,0.998046875,0.9091796875
Pose,20:01:10,9.1953125,17.859375,2.5859375,0.7041015625,0.44970703125,0.998046875,0.90576171875
Pose,20:01:10,8.0625,19.328125,2.37109375,0.7041015625,0.44677734375,0.998046875,0.90283203125
Pose,20:01:10,8.109375,15.890625,1.26171875,0.7041015625,0.4443359375,0.998046875,0.9091796875
Pose,20:01:10,8.3203125,16.359375,3.875,0.7021484375,0.4482421875,0.9990234375,0.90625
Pose,20:01:10,8.3359375,15.4375,3.08984375,0.70361328125,0.44775390625,0.99853515625,0.90673828125
Pose,20:01:10,2.18359375,17.9375,4.33203125,0.7021484375,0.445068359375,0.998046875,0.9052734375
Pose,20:01:10,11.75,14.71875,0.341796875,0.7060546875,0.4501953125,0.998046875,0.9072265625
Pose,20:01:10,9.1875,15.65625,2.45703125,0.7041015625,0.44873046875,0.998046875,0.90673828125
Pose,20:01:10,5.7890625,16.9375,3.078125,0.7080078125,0.44970703125,0.9990234375,0.90283203125
Pose,20:01:10,4.171875,18.90625,3.80078125,0.70361328125,0.44873046875,0.99853515625,0.89794921875
Pose,20:01:10,9.0234375,18.96875,2.19921875,0.70458984375,0.45068359375,0.99755859375,0.90185546875
Pose,20:01:10,8.1015625,17.25,2.06640625,0.703125,0.448974609375,0.9990234375,0.9052734375
Pose,20:01:10,10.734375,15.78125,2.62109375,0.7041015625,0.451416015625,0.998046875,0.90625
Pose,20:01:10,4.8203125,18.03125,3.515625,0.70361328125,0.447265625,0.99853515625,0.90234375
Pose,20:01:10,3.9609375,17.15625,3.39453125,0.70263671875,0.447265625,0.99853515625,0.904296875
Pose,20:01:10,7.09375,15.96875,1.65234375,0.70166015625,0.447509765625,0.99658203125,0.9052734375
Pose,20:01:10,5.84375,16.765625,1.328125,0.703125,0.445556640625,0.998046875,0.9033203125
Pose,20:01:10,5.4453125,17.828125,2.6953125,0.70263671875,0.44580078125,0.99853515625,0.90087890625
Pose,20:01:11,3.6328125,15.6875,2.74609375,0.70263671875,0.44287109375,0.99755859375,0.90576171875
Pose,20:01:11,5.5234375,18.375,1.859375,0.701171875,0.447265625,0.9970703125,0.9033203125
Pose,20:01:11,6.078125,16.71875,3.2578125,0.705078125,0.44677734375,0.9970703125,0.90087890625
Pose,20:01:11,6.171875,18.015625,1.96484375,0.7041015625,0.4462890625,0.998046875,0.9033203125
Pose,20:01:11,1.875,16.28125,3.890625,0.70068359375,0.446044921875,0.99853515625,0.8994140625
Pose,20:01:11,2.34765625,13.015625,1.2890625,0.703125,0.44482421875,0.9970703125,0.90380859375
Pose,20:01:11,1.84765625,14.0,2.671875,0.70556640625,0.44482421875,0.99658203125,0.90185546875
Pose,20:01:11,4.5078125,17.015625,2.75,0.703125,0.4482421875,0.998046875,0.8994140625
Pose,20:01:11,3.734375,18.3125,2.3203125,0.7041015625,0.447021484375,0.9990234375,0.900390625
Pose,20:01:11,6.2890625,17.4375,2.62109375,0.69970703125,0.44677734375,0.99853515625,0.90283203125
Pose,20:01:11,2.890625,15.953125,1.82421875,0.703125,0.445068359375,0.9970703125,0.9013671875
Pose,20:01:11,2.7109375,16.765625,3.40234375,0.70361328125,0.4443359375,0.99853515625,0.9013671875
Pose,20:01:11,1.94921875,14.421875,2.83203125,0.70703125,0.447509765625,0.998046875,0.900390625
Pose,20:01:11,5.40625,18.78125,3.49609375,0.7021484375,0.447509765625,0.9990234375,0.904296875
Pose,20:01:11,4.015625,17.703125,3.2421875,0.7041015625,0.447998046875,0.998046875,0.900390625
Pose,20:01:11,4.390625,18.125,2.8125,0.7021484375,0.44384765625,0.9990234375,0.90380859375
Pose,20:01:11,4.9375,16.9375,3.50390625,0.705078125,0.44970703125,0.9990234375,0.90478515625
Pose,20:01:11,9.9765625,17.0625,1.3984375,0.70556640625,0.451416015625,0.99951171875,0.9052734375
Pose,20:01:11,5.3984375,17.078125,2.41015625,0.70703125,0.4482421875,0.9990234375,0.9033203125
Pose,20:01:11,6.6015625,16.890625,2.328125,0.70458984375,0.452392578125,0.99951171875,0.9033203125
Pose,20:01:11,9.5078125,15.5625,3.0546875,0.705078125,0.45068359375,0.9990234375,0.90478515625
Pose,20:01:11,3.390625,18.15625,2.13671875,0.70458984375,0.4482421875,0.99853515625,0.9013671875
Pose,20:01:11,3.484375,20.59375,3.44140625,0.70556640625,0.44921875,0.99853515625,0.90234375
Pose,20:01:11,3.28125,18.5625,2.15625,0.70556640625,0.44921875,1.0,0.9033203125
Pose,20:01:11,4.7109375,17.25,3.94921875,0.7041015625,0.4501953125,1.0,0.90234375
Pose,20:01:11,9.9765625,19.234375,1.47265625,0.703125,0.450439453125,0.9990234375,0.904296875
Pose,20:01:11,7.28125,17.984375,2.48046875,0.703125,0.4521484375,0.9990234375,0.8984375
Pose,20:01:11,3.4765625,20.140625,3.3828125,0.703125,0.4521484375,0.9990234375,0.8994140625
Pose,20:01:12,5.7109375,18.359375,3.2578125,0.7041015625,0.4482421875,0.9990234375,0.904296875
Pose,20:01:12,7.21875,16.296875,1.4453125,0.70703125,0.44873046875,0.998046875,0.90478515625
Pose,20:01:12,6.515625,18.375,2.7109375,0.7041015625,0.4501953125,0.9990234375,0.90234375
Pose,20:01:12,5.90625,13.65625,0.9765625,0.7080078125,0.44873046875,0.9990234375,0.90283203125
Pose,20:01:12,3.3515625,12.4375,2.4921875,0.70751953125,0.448974609375,0.99951171875,0.9013671875
Pose,20:01:12,6.328125,17.703125,2.828125,0.70556640625,0.447509765625,0.99853515625,0.9072265625
Pose,20:01:12,4.21875,17.484375,2.81640625,0.703125,0.44677734375,0.9990234375,0.90185546875
Pose,20:01:12,3.734375,12.625,2.29296875,0.70458984375,0.445556640625,0.99755859375,0.9052734375
Pose,20:01:12,4.40625,16.015625,1.40234375,0.703125,0.447509765625,0.9990234375,0.90625
Pose,20:01:12,4.6484375,16.234375,2.6484375,0.70654296875,0.447265625,0.99853515625,0.9033203125
Pose,20:01:12,5.359375,18.171875,2.34375,0.70361328125,0.4462890625,0.99853515625,0.9033203125
Pose,20:01:12,7.109375,17.0625,2.7421875,0.7041015625,0.44677734375,0.9990234375,0.90673828125
Pose,20:01:12,5.3984375,19.5,3.59375,0.70263671875,0.44921875,0.99755859375,0.904296875
Pose,20:01:12,4.28125,19.28125,3.18359375,0.70361328125,0.447265625,0.99853515625,0.90625
Pose,20:01:12,9.234375,20.0,1.84375,0.70458984375,0.4482421875,0.99853515625,0.9052734375
Pose,20:01:12,3.7578125,17.21875,3.765625,0.70166015625,0.44873046875,0.99951171875,0.90478515625
Pose,20:01:12,2.921875,17.875,2.5390625,0.70556640625,0.447021484375,0.99951171875,0.9033203125
Pose,20:01:12,4.2265625,18.453125,3.03515625,0.70556640625,0.451171875,0.99951171875,0.904296875
Pose,20:01:12,1.58203125,17.84375,3.98828125,0.70361328125,0.447265625,0.99951171875,0.90234375
Pose,20:01:12,6.8125,18.265625,2.67578125,0.703125,0.451171875,0.9990234375,0.90625
Pose,20:01:12,4.96875,18.234375,3.54296875,0.70166015625,0.4482421875,0.99951171875,0.9052734375
Pose,20:01:12,4.1796875,19.953125,2.4765625,0.70654296875,0.44970703125,0.99853515625,0.90380859375
Pose,20:01:12,1.0390625,16.796875,4.08984375,0.7041015625,0.44970703125,0.9990234375,0.90283203125
Pose,20:01:12,3.828125,18.796875,3.41796875,0.69970703125,0.44921875,0.99853515625,0.9033203125
Pose,20:01:12,6.0546875,17.859375,1.55078125,0.7060546875,0.44677734375,0.9990234375,0.90478515625
Pose,20:01:12,2.984375,17.265625,3.3125,0.705078125,0.449462890625,1.0,0.90234375
Pose,20:01:12,8.21875,19.109375,2.9140625,0.70654296875,0.44775390625,0.99853515625,0.90380859375
Pose,20:01:12,8.078125,17.28125,0.533203125,0.703125,0.450927734375,0.9990234375,0.9072265625
Pose,20:01:12,4.328125,17.625,2.90625,0.70703125,0.44775390625,0.9990234375,0.90380859375
Pose,20:01:12,4.7890625,20.46875,3.453125,0.705078125,0.4462890625,1.0,0.9013671875
Pose,20:01:12,5.265625,14.5625,3.0390625,0.70703125,0.44921875,0.9990234375,0.9072265625
Pose,20:01:13,3.7734375,17.90625,2.7734375,0.70556640625,0.44873046875,0.99853515625,0.90283203125
Pose,20:01:13,2.921875,11.375,3.578125,0.7060546875,0.447265625,0.9990234375,0.9033203125
Pose,20:01:13,3.796875,17.859375,2.578125,0.70361328125,0.44873046875,0.99853515625,0.90380859375
Pose,20:01:13,4.4453125,18.0,2.55859375,0.70556640625,0.44873046875,0.99853515625,0.90478515625
Pose,20:01:13,3.6328125,13.375,2.5859375,0.70703125,0.447265625,0.998046875,0.9072265625
Pose,20:01:13,3.7578125,15.84375,3.48046875,0.7060546875,0.45068359375,0.998046875,0.90185546875
Pose,20:01:13,3.1171875,13.28125,3.53125,0.70751953125,0.448486328125,0.99951171875,0.904296875
Pose,20:01:13,7.921875,17.21875,1.1328125,0.705078125,0.44873046875,0.9990234375,0.90673828125
Pose,20:01:13,4.125,18.9375,2.19140625,0.7021484375,0.450439453125,0.9990234375,0.9033203125
Pose,20:01:13,5.78125,16.78125,1.59375,0.70654296875,0.451171875,0.99951171875,0.9033203125
Pose,20:01:13,9.3828125,19.078125,1.609375,0.7041015625,0.44775390625,0.9990234375,0.90673828125
Pose,20:01:13,3.234375,15.765625,3.625,0.705078125,0.447265625,0.998046875,0.90234375
Pose,20:01:13,3.828125,11.515625,2.93359375,0.708984375,0.4482421875,0.998046875,0.9052734375
Pose,20:01:13,6.53125,17.28125,1.9375,0.70703125,0.4501953125,0.9990234375,0.9052734375
Pose,20:01:13,7.3515625,13.640625,0.482421875,0.7060546875,0.4482421875,0.9970703125,0.90625
Pose,20:01:13,5.4609375,17.625,2.69140625,0.703125,0.44970703125,0.998046875,0.90673828125
Pose,20:01:13,4.7109375,11.921875,1.4375,0.70458984375,0.44970703125,0.99951171875,0.90869140625
Pose,20:01:13,3.375,15.25,2.1484375,0.705078125,0.44482421875,0.998046875,0.90478515625
Pose,20:01:13,9.1796875,20.6875,2.015625,0.70166015625,0.45068359375,0.99853515625,0.90478515625
Pose,20:01:13,3.4921875,15.09375,3.05859375,0.7041015625,0.44873046875,0.9990234375,0.90185546875
Pose,20:01:13,1.8515625,17.609375,2.36328125,0.7021484375,0.44873046875,0.998046875,0.90283203125
Pose,20:01:13,3.0,11.234375,3.609375,0.7060546875,0.4462890625,0.9970703125,0.9052734375
Pose,20:01:13,7.0859375,13.484375,2.30859375,0.70458984375,0.447265625,0.99755859375,0.90625
Pose,20:01:13,3.890625,19.375,2.07421875,0.70263671875,0.448974609375,0.99658203125,0.90234375
Pose,20:01:13,3.4296875,10.75,3.375,0.70703125,0.447265625,0.99609375,0.9033203125
Pose,20:01:13,4.2265625,14.859375,2.0703125,0.7041015625,0.44775390625,0.998046875,0.90380859375
Pose,20:01:13,4.140625,14.84375,2.33984375,0.701171875,0.44921875,0.9990234375,0.9033203125
Pose,20:01:13,5.9765625,15.8125,2.8203125,0.70166015625,0.44775390625,0.99755859375,0.90478515625
Pose,20:01:13,4.28125,14.0,3.15234375,0.70556640625,0.4482421875,0.99658203125,0.900390625
Pose,20:01:13,6.8671875,18.125,2.765625,0.70166015625,0.450439453125,0.99755859375,0.904296875
Pose,20:01:14,5.546875,17.734375,3.7421875,0.70068359375,0.447509765625,0.99853515625,0.90625
